course_id,student_id,score,group_no,dept_no
B103,B060,NUL,2,B
B103,B061,71,2,B
B103,B064,NUL,2,B
B103,B065,81,2,B
B103,B068,NUL,2,B
B103,B070,77,2,B
B103,B073,75,2,B
B103,B081,NUL,2,B
B103,B087,82,2,B
B103,B090,NUL,2,B
B103,B092,NUL,2,B
B103,B094,NUL,2,B
B103,B095,NUL,2,B
B103,B098,75,2,B
B103,B099,92,2,B
B103,B103,NUL,2,B
B103,B104,NUL,2,B
B103,B108,NUL,2,B
B103,B114,86,2,B
B103,B115,NUL,2,B
B103,B117,80,2,B
B103,B118,NUL,2,B
B104,B001,NUL,2,B
B104,B002,NUL,2,B
B104,B008,NUL,2,B
B104,B011,NUL,2,B
B104,B015,89,2,B
B104,B017,93,2,B
B104,B027,79,2,B
B104,B028,65,2,B
B104,B034,94,2,B
B104,B037,NUL,2,B
B104,B042,66,2,B
B104,B046,69,2,B
B104,B049,93,2,B
B104,B050,NUL,2,B
B104,B051,55,2,B
B104,B053,NUL,2,B
B104,B056,NUL,2,B
B104,B058,NUL,2,B
B104,B059,NUL,2,B
B104,B063,NUL,2,B
B104,B066,76,2,B
B104,B069,NUL,2,B
B104,B081,61,2,B
B104,B088,100,2,B
B104,B093,NUL,2,B
B104,B095,75,2,B
B104,B096,NUL,2,B
B104,B099,NUL,2,B
B104,B106,86,2,B
B104,B107,NUL,2,B
B104,B109,NUL,2,B
B104,B110,57,2,B
B104,B114,NUL,2,B
B104,B115,90,2,B
B104,B118,NUL,2,B
B104,B124,68,2,B
B104,B125,74,2,B
B105,B003,75,2,B
B105,B013,87,2,B
B105,B016,NUL,2,B
B105,B018,71,2,B
B105,B021,88,2,B
B105,B024,NUL,2,B
B105,B025,NUL,2,B
B105,B032,99,2,B
B105,B033,NUL,2,B
B105,B040,74,2,B
B105,B042,NUL,2,B
B105,B043,63,2,B
B105,B049,NUL,2,B
B105,B054,NUL,2,B
B105,B056,83,2,B
B105,B066,NUL,2,B
B105,B067,NUL,2,B
B105,B068,99,2,B
B105,B072,NUL,2,B
B105,B075,84,2,B
B105,B078,74,2,B
B105,B084,NUL,2,B
B105,B085,80,2,B
B105,B090,98,2,B
B105,B091,NUL,2,B
B105,B092,NUL,2,B
B105,B093,82,2,B
B105,B097,71,2,B
B105,B098,NUL,2,B
B105,B102,NUL,2,B
B105,B104,NUL,2,B
B105,B106,NUL,2,B
B105,B110,NUL,2,B
B105,B112,NUL,2,B
B105,B114,NUL,2,B
B105,B115,NUL,2,B
B106,B005,NUL,2,B
B106,B007,NUL,2,B
B106,B009,NUL,2,B
B106,B010,NUL,2,B
B106,B012,NUL,2,B
B106,B015,NUL,2,B
B106,B017,58,2,B
B106,B020,NUL,2,B
B106,B024,NUL,2,B
B106,B026,NUL,2,B
B106,B028,NUL,2,B
B106,B031,NUL,2,B
B106,B032,85,2,B
B106,B034,NUL,2,B
B106,B037,68,2,B
B106,B038,NUL,2,B
B106,B039,93,2,B
B106,B043,NUL,2,B
B106,B048,82,2,B
B106,B051,NUL,2,B
B106,B056,NUL,2,B
B106,B062,NUL,2,B
B106,B063,NUL,2,B
B106,B067,61,2,B
B106,B071,NUL,2,B
B106,B074,95,2,B
B106,B075,NUL,2,B
B106,B076,89,2,B
B106,B077,71,2,B
B106,B078,NUL,2,B
B106,B082,NUL,2,B
B106,B084,NUL,2,B
B106,B091,70,2,B
B106,B094,73,2,B
B106,B101,NUL,2,B
B106,B102,91,2,B
B106,B106,67,2,B
B106,B110,NUL,2,B
B106,B111,90,2,B
B106,B112,77,2,B
B106,B116,80,2,B
B106,B118,57,2,B
B106,B123,81,2,B
B107,B007,NUL,2,B
B107,B012,50,2,B
B107,B017,NUL,2,B
B107,B019,82,2,B
B107,B020,82,2,B
B107,B022,81,2,B
B107,B023,NUL,2,B
B107,B025,NUL,2,B
B107,B030,NUL,2,B
B107,B036,64,2,B
B107,B047,NUL,2,B
B107,B048,NUL,2,B
B107,B052,85,2,B
B107,B054,NUL,2,B
B107,B055,65,2,B
B107,B058,NUL,2,B
B107,B066,NUL,2,B
B107,B073,NUL,2,B
B107,B077,NUL,2,B
B107,B080,97,2,B
B107,B081,79,2,B
B107,B088,NUL,2,B
B107,B090,NUL,2,B
B107,B091,89,2,B
B107,B094,68,2,B
B107,B098,99,2,B
B107,B099,76,2,B
B107,B100,75,2,B
B107,B101,51,2,B
B107,B103,85,2,B
B107,B105,86,2,B
B107,B108,NUL,2,B
B107,B112,NUL,2,B
B107,B116,NUL,2,B
B107,B117,NUL,2,B
B107,B119,NUL,2,B
B107,B120,62,2,B
B108,B003,NUL,2,B
B108,B006,63,2,B
B108,B007,78,2,B
B108,B008,57,2,B
B108,B010,NUL,2,B
B108,B015,98,2,B
B108,B017,NUL,2,B
B108,B018,NUL,2,B
B108,B019,NUL,2,B
B108,B022,NUL,2,B
B108,B024,99,2,B
B108,B026,95,2,B
B108,B027,NUL,2,B
B108,B032,NUL,2,B
B108,B033,NUL,2,B
B108,B034,61,2,B
B108,B037,78,2,B
B108,B040,NUL,2,B
B108,B045,91,2,B
B108,B051,64,2,B
B108,B054,69,2,B
B108,B062,57,2,B
B108,B067,NUL,2,B
B108,B068,NUL,2,B
B108,B071,71,2,B
B108,B074,NUL,2,B
B108,B076,NUL,2,B
B108,B077,78,2,B
B108,B079,NUL,2,B
B108,B085,NUL,2,B
B108,B086,NUL,2,B
B108,B087,NUL,2,B
B108,B090,50,2,B
B108,B094,68,2,B
B108,B099,NUL,2,B
B108,B100,NUL,2,B
B108,B101,NUL,2,B
B108,B110,76,2,B
B108,B117,NUL,2,B
B108,B120,NUL,2,B
B108,B122,100,2,B
B108,B124,82,2,B
B109,B003,NUL,2,B
B109,B004,NUL,2,B
B109,B006,NUL,2,B
B109,B007,94,2,B
B109,B008,94,2,B
B109,B010,49,2,B
B109,B011,NUL,2,B
B109,B012,NUL,2,B
B109,B013,NUL,2,B
B109,B014,NUL,2,B
B109,B021,NUL,2,B
B109,B028,88,2,B
B109,B029,86,2,B
B109,B030,NUL,2,B
B109,B035,NUL,2,B
B109,B036,NUL,2,B
B109,B037,NUL,2,B
B109,B041,67,2,B
B109,B044,85,2,B
B109,B045,NUL,2,B
B109,B051,NUL,2,B
B109,B058,49,2,B
B109,B059,NUL,2,B
B109,B061,68,2,B
B109,B065,NUL,2,B
B109,B070,NUL,2,B
B109,B078,NUL,2,B
B109,B079,NUL,2,B
B109,B080,65,2,B
B109,B086,84,2,B
B109,B089,NUL,2,B
B109,B091,NUL,2,B
B109,B092,72,2,B
B109,B093,NUL,2,B
B109,B096,63,2,B
B109,B104,72,2,B
B109,B108,88,2,B
B109,B116,NUL,2,B
B109,B121,92,2,B
B110,B008,NUL,2,B
B110,B009,NUL,2,B
B110,B011,76,2,B
B110,B019,NUL,2,B
B110,B023,NUL,2,B
B110,B027,NUL,2,B
B110,B029,84,2,B
B110,B033,95,2,B
B110,B038,NUL,2,B
B110,B039,NUL,2,B
B110,B042,71,2,B
B110,B044,81,2,B
B110,B045,71,2,B
B110,B048,NUL,2,B
B110,B052,NUL,2,B
B110,B055,NUL,2,B
B110,B064,NUL,2,B
B110,B069,NUL,2,B
B110,B075,NUL,2,B
B110,B082,82,2,B
B110,B084,82,2,B
B110,B085,NUL,2,B
B110,B086,82,2,B
B110,B092,49,2,B
B110,B097,71,2,B
B110,B100,NUL,2,B
B110,B102,NUL,2,B
B110,B106,NUL,2,B
B110,B107,72,2,B
B110,B113,NUL,2,B
B110,B114,86,2,B
B110,B119,NUL,2,B
B110,B122,85,2,B
B111,B004,NUL,2,B
B111,B005,88,2,B
B111,B006,84,2,B
B111,B012,48,2,B
B111,B016,60,2,B
B111,B018,NUL,2,B
B111,B020,NUL,2,B
B111,B021,75,2,B
B111,B030,71,2,B
B111,B031,81,2,B
B111,B036,72,2,B
B111,B043,NUL,2,B
B111,B044,NUL,2,B
B111,B049,NUL,2,B
B111,B053,NUL,2,B
B111,B056,72,2,B
B111,B061,NUL,2,B
B111,B065,NUL,2,B
B111,B066,68,2,B
B111,B068,60,2,B
B111,B069,78,2,B
B111,B070,NUL,2,B
B111,B072,96,2,B
B111,B073,77,2,B
B111,B074,NUL,2,B
B111,B080,NUL,2,B
B111,B082,NUL,2,B
B111,B083,NUL,2,B
B111,B097,NUL,2,B
B111,B105,NUL,2,B
B111,B109,NUL,2,B
B111,B111,NUL,2,B
B111,B113,60,2,B
B111,B121,84,2,B
B111,B125,67,2,B
B112,B001,66,2,B
B112,B002,71,2,B
B112,B004,85,2,B
B112,B014,NUL,2,B
B112,B024,71,2,B
B112,B025,80,2,B
B112,B035,68,2,B
B112,B039,NUL,2,B
B112,B041,NUL,2,B
B112,B045,NUL,2,B
B112,B046,NUL,2,B
B112,B054,67,2,B
B112,B059,88,2,B
B112,B061,NUL,2,B
B112,B063,89,2,B
B112,B079,90,2,B
B112,B080,NUL,2,B
B112,B081,NUL,2,B
B112,B082,75,2,B
B112,B083,NUL,2,B
B112,B085,58,2,B
B112,B086,NUL,2,B
B112,B088,NUL,2,B
B112,B089,NUL,2,B
B112,B092,99,2,B
B112,B096,66,2,B
B112,B097,NUL,2,B
B112,B098,NUL,2,B
B112,B100,81,2,B
B112,B101,60,2,B
B112,B105,NUL,2,B
B112,B111,NUL,2,B
B112,B115,77,2,B
B112,B118,99,2,B
B112,B120,77,2,B
B113,B001,NUL,2,B
B113,B002,65,2,B
B113,B006,NUL,2,B
B113,B010,NUL,2,B
B113,B016,94,2,B
B113,B018,94,2,B
B113,B020,NUL,2,B
B113,B025,75,2,B
B113,B029,79,2,B
B113,B038,84,2,B
B113,B041,80,2,B
B113,B048,NUL,2,B
B113,B051,NUL,2,B
B113,B056,62,2,B
B113,B060,77,2,B
B113,B061,92,2,B
B113,B074,NUL,2,B
B113,B080,94,2,B
B113,B084,NUL,2,B
B113,B087,NUL,2,B
B113,B092,75,2,B
B113,B102,93,2,B
B113,B109,NUL,2,B
B113,B110,99,2,B
B113,B113,NUL,2,B
B113,B117,NUL,2,B
B114,B005,68,2,B
B114,B019,85,2,B
B114,B031,NUL,2,B
B114,B039,86,2,B
B114,B040,72,2,B
B114,B041,81,2,B
B114,B047,70,2,B
B114,B048,95,2,B
B114,B059,83,2,B
B114,B060,NUL,2,B
B114,B068,95,2,B
B114,B070,88,2,B
B114,B081,53,2,B
B114,B083,79,2,B
B114,B096,87,2,B
B114,B100,50,2,B
B114,B102,96,2,B
B114,B107,71,2,B
B114,B115,81,2,B
B114,B118,77,2,B
B115,B023,89,2,B
B115,B036,NUL,2,B
B115,B045,80,2,B
B115,B046,NUL,2,B
B115,B051,88,2,B
B115,B053,78,2,B
B115,B054,95,2,B
B115,B074,60,2,B
B115,B075,46,2,B
B115,B079,86,2,B
B115,B087,78,2,B
B115,B089,NUL,2,B
B115,B093,73,2,B
B115,B098,78,2,B
B115,B101,83,2,B
B115,B105,76,2,B
B115,B116,NUL,2,B
B115,B121,69,2,B
B115,B125,46,2,B
B116,B002,50,2,B
B116,B005,NUL,2,B
B116,B013,NUL,2,B
B116,B014,62,2,B
B116,B015,59,2,B
B116,B016,72,2,B
B116,B017,50,2,B
B116,B022,NUL,2,B
B116,B028,52,2,B
B116,B041,NUL,2,B
B116,B045,75,2,B
B116,B052,NUL,2,B
B116,B053,NUL,2,B
B116,B062,NUL,2,B
B116,B064,90,2,B
B116,B067,92,2,B
B116,B070,68,2,B
B116,B071,NUL,2,B
B116,B077,62,2,B
B116,B096,63,2,B
B116,B104,NUL,2,B
B116,B106,80,2,B
B116,B108,81,2,B
B116,B109,83,2,B
B116,B111,NUL,2,B
B116,B112,64,2,B
B117,B008,77,2,B
B117,B018,NUL,2,B
B117,B025,NUL,2,B
B117,B029,61,2,B
B117,B032,81,2,B
B117,B034,NUL,2,B
B117,B047,NUL,2,B
B117,B055,58,2,B
B117,B057,NUL,2,B
B117,B059,NUL,2,B
B117,B067,62,2,B
B117,B069,93,2,B
B117,B074,76,2,B
B117,B076,NUL,2,B
B117,B077,59,2,B
B117,B085,NUL,2,B
B117,B087,67,2,B
B117,B088,NUL,2,B
B117,B090,88,2,B
B117,B097,82,2,B
B117,B103,NUL,2,B
B117,B104,77,2,B
B117,B114,62,2,B
B117,B118,83,2,B
B118,B001,75,2,B
B118,B014,74,2,B
B118,B037,82,2,B
B118,B042,90,2,B
B118,B046,71,2,B
B118,B054,NUL,2,B
B118,B057,97,2,B
B118,B064,NUL,2,B
B118,B073,82,2,B
B118,B091,86,2,B
B118,B096,NUL,2,B
B118,B097,NUL,2,B
B118,B108,85,2,B
B118,B112,88,2,B
B118,B114,NUL,2,B
B118,B120,88,2,B
B118,B123,86,2,B
B118,B125,90,2,B
B119,B003,86,2,B
B119,B004,90,2,B
B119,B013,76,2,B
B119,B021,67,2,B
B119,B030,71,2,B
B119,B032,NUL,2,B
B119,B038,70,2,B
B119,B039,94,2,B
B119,B050,66,2,B
B119,B052,88,2,B
B119,B072,58,2,B
B119,B078,NUL,2,B
B119,B079,NUL,2,B
B119,B080,NUL,2,B
B119,B082,84,2,B
B119,B100,86,2,B
B120,B007,NUL,2,B
B120,B013,82,2,B
B120,B016,NUL,2,B
B120,B022,70,2,B
B120,B027,48,2,B
B120,B031,75,2,B
B120,B039,NUL,2,B
B120,B054,87,2,B
B120,B059,80,2,B
B120,B065,96,2,B
B120,B068,64,2,B
B120,B072,84,2,B
B120,B073,NUL,2,B
B120,B095,51,2,B
B120,B099,83,2,B
B120,B102,NUL,2,B
B120,B103,75,2,B
B120,B114,100,2,B
B120,B121,91,2,B
B120,B125,54,2,B
B121,B008,83,2,B
B121,B017,99,2,B
B121,B019,NUL,2,B
B121,B030,NUL,2,B
B121,B037,NUL,2,B
B121,B043,69,2,B
B121,B046,94,2,B
B121,B058,48,2,B
B121,B063,66,2,B
B121,B066,81,2,B
B121,B068,NUL,2,B
B121,B074,87,2,B
B121,B076,49,2,B
B121,B083,46,2,B
B121,B084,87,2,B
B121,B099,NUL,2,B
B121,B105,49,2,B
B121,B111,56,2,B
B121,B116,46,2,B
B121,B117,94,2,B
B121,B119,NUL,2,B
B122,B002,NUL,2,B
B122,B004,65,2,B
B122,B008,NUL,2,B
B122,B010,74,2,B
B122,B011,91,2,B
B122,B020,82,2,B
B122,B022,93,2,B
B122,B028,63,2,B
B122,B029,NUL,2,B
B122,B040,NUL,2,B
B122,B041,78,2,B
B122,B044,93,2,B
B122,B049,68,2,B
B122,B056,NUL,2,B
B122,B057,94,2,B
B122,B062,51,2,B
B122,B073,91,2,B
B122,B081,70,2,B
B122,B085,79,2,B
B122,B090,NUL,2,B
B122,B100,NUL,2,B
B122,B101,NUL,2,B
B122,B124,89,2,B
B123,B009,NUL,2,B
B123,B012,67,2,B
B123,B013,72,2,B
B123,B015,NUL,2,B
B123,B023,84,2,B
B123,B025,90,2,B
B123,B028,70,2,B
B123,B031,85,2,B
B123,B036,66,2,B
B123,B062,100,2,B
B123,B066,NUL,2,B
B123,B069,84,2,B
B123,B077,NUL,2,B
B123,B088,63,2,B
B123,B096,95,2,B
B123,B098,95,2,B
B123,B101,63,2,B
B123,B109,94,2,B
B123,B115,45,2,B
B124,B006,83,2,B
B124,B018,60,2,B
B124,B021,NUL,2,B
B124,B024,65,2,B
B124,B032,51,2,B
B124,B033,67,2,B
B124,B045,NUL,2,B
B124,B047,70,2,B
B124,B055,NUL,2,B
B124,B061,99,2,B
B124,B064,65,2,B
B124,B065,81,2,B
B124,B066,62,2,B
B124,B070,NUL,2,B
B124,B081,NUL,2,B
B124,B094,86,2,B
B124,B103,90,2,B
B124,B105,NUL,2,B
B124,B111,81,2,B
B125,B003,NUL,2,B
B125,B005,88,2,B
B125,B006,88,2,B
B125,B009,89,2,B
B125,B011,NUL,2,B
B125,B023,NUL,2,B
B125,B024,NUL,2,B
B125,B026,83,2,B
B125,B027,NUL,2,B
B125,B033,80,2,B
B125,B034,69,2,B
B125,B042,71,2,B
B125,B049,65,2,B
B125,B058,78,2,B
B125,B083,86,2,B
B125,B110,85,2,B
B125,B113,82,2,B
B125,B115,NUL,2,B
B125,B117,79,2,B
B125,B122,70,2,B
B126,B001,70,2,B
B126,B004,NUL,2,B
B126,B007,90,2,B
B126,B009,83,2,B
B126,B012,54,2,B
B126,B028,NUL,2,B
B126,B033,NUL,2,B
B126,B034,86,2,B
B126,B040,86,2,B
B126,B042,NUL,2,B
B126,B044,NUL,2,B
B126,B056,57,2,B
B126,B063,NUL,2,B
B126,B065,NUL,2,B
B126,B072,NUL,2,B
B126,B078,69,2,B
B126,B088,64,2,B
B126,B089,60,2,B
B126,B091,45,2,B
B126,B093,NUL,2,B
B126,B099,66,2,B
B126,B104,94,2,B
B126,B106,NUL,2,B
B126,B108,70,2,B
B126,B112,67,2,B
B127,B017,NUL,2,B
B127,B021,97,2,B
B127,B035,49,2,B
B127,B038,67,2,B
B127,B048,75,2,B
B127,B053,84,2,B
B127,B055,93,2,B
B127,B064,77,2,B
B127,B070,85,2,B
B127,B075,60,2,B
B127,B076,83,2,B
B127,B086,86,2,B
B127,B089,80,2,B
B127,B091,NUL,2,B
B127,B094,63,2,B
B127,B097,85,2,B
B127,B098,NUL,2,B
B127,B113,45,2,B
B127,B116,77,2,B
B127,B119,97,2,B
B127,B120,NUL,2,B
B127,B124,58,2,B
B128,B005,87,2,B
B128,B007,47,2,B
B128,B014,NUL,2,B
B128,B035,56,2,B
B128,B037,86,2,B
B128,B038,NUL,2,B
B128,B043,100,2,B
B128,B044,77,2,B
B128,B050,94,2,B
B128,B056,72,2,B
B128,B071,75,2,B
B128,B078,62,2,B
B128,B079,83,2,B
B128,B082,75,2,B
B128,B084,91,2,B
B128,B089,72,2,B
B128,B095,82,2,B
B128,B098,97,2,B
B128,B107,65,2,B
B128,B119,45,2,B
B129,B003,57,2,B
B129,B011,70,2,B
B129,B012,NUL,2,B
B129,B017,94,2,B
B129,B019,75,2,B
B129,B020,69,2,B
B129,B026,62,2,B
B129,B030,93,2,B
B129,B043,NUL,2,B
B129,B049,NUL,2,B
B129,B050,NUL,2,B
B129,B051,98,2,B
B129,B052,66,2,B
B129,B059,76,2,B
B129,B060,87,2,B
B129,B067,NUL,2,B
B129,B073,99,2,B
B129,B082,NUL,2,B
B129,B090,95,2,B
B129,B092,67,2,B
B129,B095,NUL,2,B
B129,B108,NUL,2,B
B129,B112,NUL,2,B
B129,B118,NUL,2,B
B129,B122,85,2,B
B129,B123,63,2,B
B130,B022,54,2,B
B130,B026,NUL,2,B
B130,B027,67,2,B
B130,B034,97,2,B
B130,B035,NUL,2,B
B130,B036,70,2,B
B130,B058,NUL,2,B
B130,B061,NUL,2,B
B130,B063,66,2,B
B130,B065,89,2,B
B130,B069,NUL,2,B
B130,B075,NUL,2,B
B130,B080,97,2,B
B130,B083,NUL,2,B
B130,B085,56,2,B
B130,B086,NUL,2,B
B130,B092,NUL,2,B
B130,B094,NUL,2,B
B130,B097,81,2,B
B130,B107,NUL,2,B
B130,B110,NUL,2,B
B130,B115,55,2,B
B131,B006,NUL,2,B
B131,B012,NUL,2,B
B131,B030,NUL,2,B
B131,B052,NUL,2,B
B131,B059,78,2,B
B131,B079,71,2,B
B131,B084,84,2,B
B131,B093,64,2,B
B131,B096,89,2,B
B131,B109,80,2,B
B131,B112,NUL,2,B
B132,B004,66,2,B
B132,B006,75,2,B
B132,B032,NUL,2,B
B132,B049,88,2,B
B132,B080,89,2,B
B132,B098,67,2,B
B132,B113,69,2,B
B132,B115,NUL,2,B
B132,B117,NUL,2,B
B133,B047,93,2,B
B133,B053,NUL,2,B
B133,B060,NUL,2,B
B133,B066,92,2,B
B133,B067,55,2,B
B133,B069,NUL,2,B
B133,B079,NUL,2,B
B133,B105,67,2,B
B133,B113,NUL,2,B
B133,B118,NUL,2,B
B134,B005,87,2,B
B134,B017,NUL,2,B
B134,B027,NUL,2,B
B134,B029,NUL,2,B
B134,B036,NUL,2,B
B134,B045,74,2,B
B134,B047,NUL,2,B
B134,B051,NUL,2,B
B134,B069,61,2,B
B134,B075,NUL,2,B
B134,B107,NUL,2,B
B134,B116,78,2,B
B134,B120,89,2,B
B134,B123,68,2,B
B135,B010,NUL,2,B
B135,B061,NUL,2,B
B135,B065,NUL,2,B
B135,B084,NUL,2,B
B135,B085,NUL,2,B
B135,B091,NUL,2,B
B135,B095,NUL,2,B
B135,B103,80,2,B
B135,B111,97,2,B
B136,B008,67,2,B
B136,B010,86,2,B
B136,B015,67,2,B
B136,B019,63,2,B
B136,B027,82,2,B
B136,B037,NUL,2,B
B136,B070,NUL,2,B
B136,B080,NUL,2,B
B136,B096,NUL,2,B
B136,B100,NUL,2,B
B136,B118,84,2,B
B137,B002,NUL,2,B
B137,B016,74,2,B
B137,B019,NUL,2,B
B137,B025,NUL,2,B
B137,B046,85,2,B
B137,B058,NUL,2,B
B137,B076,73,2,B
B137,B085,72,2,B
B137,B090,NUL,2,B
B137,B094,NUL,2,B
B137,B112,90,2,B
B137,B121,91,2,B
B138,B011,NUL,2,B
B138,B021,61,2,B
B138,B028,63,2,B
B138,B056,81,2,B
B138,B072,89,2,B
B138,B079,48,2,B
B138,B089,NUL,2,B
B138,B111,NUL,2,B
B139,B016,NUL,2,B
B139,B026,96,2,B
B139,B033,74,2,B
B139,B043,60,2,B
B139,B049,NUL,2,B
B139,B053,72,2,B
B139,B074,77,2,B
B139,B083,NUL,2,B
B139,B110,69,2,B
B139,B119,73,2,B
B14-C001,B14-S001,75,14,B
B14-C001,B14-S007,93,14,B
B14-C001,B14-S008,96,14,B
B14-C001,B14-S009,99,14,B
B14-C001,B14-S010,61,14,B
B14-C001,B14-S011,64,14,B
B14-C001,B14-S013,70,14,B
B14-C001,B14-S015,76,14,B
B14-C001,B14-S017,82,14,B
B14-C001,B14-S019,88,14,B
B14-C001,B14-S021,94,14,B
B14-C001,B14-S023,100,14,B
B14-C001,B14-S025,65,14,B
B14-C001,B14-S027,71,14,B
B14-C001,B14-S029,77,14,B
B14-C001,B14-S031,83,14,B
B14-C001,B14-S033,89,14,B
B14-C001,B14-S035,95,14,B
B14-C001,B14-S037,60,14,B
B14-C001,B14-S039,66,14,B
B14-C001,B14-S041,72,14,B
B14-C001,B14-S043,78,14,B
B14-C001,B14-S045,84,14,B
B14-C001,B14-S047,90,14,B
B14-C001,B14-S049,96,14,B
B14-C002,B14-S001,82,14,B
B14-C002,B14-S002,85,14,B
B14-C002,B14-S008,62,14,B
B14-C002,B14-S009,65,14,B
B14-C002,B14-S010,68,14,B
B14-C002,B14-S012,74,14,B
B14-C002,B14-S013,77,14,B
B14-C002,B14-S016,86,14,B
B14-C002,B14-S017,89,14,B
B14-C002,B14-S020,98,14,B
B14-C002,B14-S021,60,14,B
B14-C002,B14-S024,69,14,B
B14-C002,B14-S026,75,14,B
B14-C002,B14-S027,78,14,B
B14-C002,B14-S030,87,14,B
B14-C002,B14-S032,93,14,B
B14-C002,B14-S033,96,14,B
B14-C002,B14-S036,64,14,B
B14-C002,B14-S038,70,14,B
B14-C002,B14-S039,73,14,B
B14-C002,B14-S042,82,14,B
B14-C002,B14-S044,88,14,B
B14-C002,B14-S045,91,14,B
B14-C002,B14-S048,100,14,B
B14-C002,B14-S050,65,14,B
B14-C003,B14-S001,89,14,B
B14-C003,B14-S002,92,14,B
B14-C003,B14-S003,95,14,B
B14-C003,B14-S009,72,14,B
B14-C003,B14-S010,75,14,B
B14-C003,B14-S011,78,14,B
B14-C003,B14-S014,87,14,B
B14-C003,B14-S016,93,14,B
B14-C003,B14-S017,96,14,B
B14-C003,B14-S019,61,14,B
B14-C003,B14-S022,70,14,B
B14-C003,B14-S024,76,14,B
B14-C003,B14-S025,79,14,B
B14-C003,B14-S028,88,14,B
B14-C003,B14-S030,94,14,B
B14-C003,B14-S032,100,14,B
B14-C003,B14-S034,65,14,B
B14-C003,B14-S035,68,14,B
B14-C003,B14-S038,77,14,B
B14-C003,B14-S040,83,14,B
B14-C003,B14-S041,86,14,B
B14-C003,B14-S044,95,14,B
B14-C003,B14-S046,60,14,B
B14-C003,B14-S048,66,14,B
B14-C003,B14-S049,69,14,B
B14-C004,B14-S001,96,14,B
B14-C004,B14-S002,99,14,B
B14-C004,B14-S003,61,14,B
B14-C004,B14-S004,64,14,B
B14-C004,B14-S010,82,14,B
B14-C004,B14-S012,88,14,B
B14-C004,B14-S013,91,14,B
B14-C004,B14-S015,97,14,B
B14-C004,B14-S018,65,14,B
B14-C004,B14-S020,71,14,B
B14-C004,B14-S022,77,14,B
B14-C004,B14-S023,80,14,B
B14-C004,B14-S026,89,14,B
B14-C004,B14-S028,95,14,B
B14-C004,B14-S029,98,14,B
B14-C004,B14-S032,66,14,B
B14-C004,B14-S034,72,14,B
B14-C004,B14-S036,78,14,B
B14-C004,B14-S037,81,14,B
B14-C004,B14-S039,87,14,B
B14-C004,B14-S042,96,14,B
B14-C004,B14-S043,99,14,B
B14-C004,B14-S046,67,14,B
B14-C004,B14-S048,73,14,B
B14-C004,B14-S050,79,14,B
B14-C005,B14-S001,62,14,B
B14-C005,B14-S002,65,14,B
B14-C005,B14-S003,68,14,B
B14-C005,B14-S004,71,14,B
B14-C005,B14-S005,74,14,B
B14-C005,B14-S011,92,14,B
B14-C005,B14-S014,60,14,B
B14-C005,B14-S016,66,14,B
B14-C005,B14-S018,72,14,B
B14-C005,B14-S019,75,14,B
B14-C005,B14-S021,81,14,B
B14-C005,B14-S023,87,14,B
B14-C005,B14-S026,96,14,B
B14-C005,B14-S028,61,14,B
B14-C005,B14-S030,67,14,B
B14-C005,B14-S031,70,14,B
B14-C005,B14-S034,79,14,B
B14-C005,B14-S036,85,14,B
B14-C005,B14-S038,91,14,B
B14-C005,B14-S040,97,14,B
B14-C005,B14-S041,100,14,B
B14-C005,B14-S043,65,14,B
B14-C005,B14-S046,74,14,B
B14-C005,B14-S047,77,14,B
B14-C005,B14-S050,86,14,B
B14-C006,B14-S002,72,14,B
B14-C006,B14-S003,75,14,B
B14-C006,B14-S004,78,14,B
B14-C006,B14-S005,81,14,B
B14-C006,B14-S006,84,14,B
B14-C006,B14-S012,61,14,B
B14-C006,B14-S013,64,14,B
B14-C006,B14-S015,70,14,B
B14-C006,B14-S017,76,14,B
B14-C006,B14-S020,85,14,B
B14-C006,B14-S022,91,14,B
B14-C006,B14-S024,97,14,B
B14-C006,B14-S025,100,14,B
B14-C006,B14-S028,68,14,B
B14-C006,B14-S030,74,14,B
B14-C006,B14-S031,77,14,B
B14-C006,B14-S033,83,14,B
B14-C006,B14-S036,92,14,B
B14-C006,B14-S037,95,14,B
B14-C006,B14-S040,63,14,B
B14-C006,B14-S042,69,14,B
B14-C006,B14-S044,75,14,B
B14-C006,B14-S046,81,14,B
B14-C006,B14-S048,87,14,B
B14-C006,B14-S049,90,14,B
B14-C007,B14-S003,82,14,B
B14-C007,B14-S004,85,14,B
B14-C007,B14-S005,88,14,B
B14-C007,B14-S006,91,14,B
B14-C007,B14-S007,94,14,B
B14-C007,B14-S011,65,14,B
B14-C007,B14-S014,74,14,B
B14-C007,B14-S016,80,14,B
B14-C007,B14-S018,86,14,B
B14-C007,B14-S020,92,14,B
B14-C007,B14-S022,98,14,B
B14-C007,B14-S023,60,14,B
B14-C007,B14-S026,69,14,B
B14-C007,B14-S027,72,14,B
B14-C007,B14-S029,78,14,B
B14-C007,B14-S032,87,14,B
B14-C007,B14-S034,93,14,B
B14-C007,B14-S035,96,14,B
B14-C007,B14-S038,64,14,B
B14-C007,B14-S040,70,14,B
B14-C007,B14-S042,76,14,B
B14-C007,B14-S044,82,14,B
B14-C007,B14-S045,85,14,B
B14-C007,B14-S047,91,14,B
B14-C007,B14-S049,97,14,B
B14-C008,B14-S004,92,14,B
B14-C008,B14-S005,95,14,B
